Path,ID,Filename,Label,Category Level 1,Category Level 2,Predicted_Label
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00086/seq1.jpg,hou02614c00086,seq1.jpg,(seq. 1),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00086/seq2.jpg,hou02614c00086,seq2.jpg,(seq. 2),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00086/seq3.jpg,hou02614c00086,seq3.jpg,(seq. 3),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00086/seq4.jpg,hou02614c00086,seq4.jpg,(seq. 4),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq1.jpg,hou02614c00153,seq1.jpg,(seq. 1),I. Manuscripts,A. Mathematics,cover
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq2.jpg,hou02614c00153,seq2.jpg,(seq. 2),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq3.jpg,hou02614c00153,seq3.jpg,(seq. 3),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq4.jpg,hou02614c00153,seq4.jpg,(seq. 4),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq5.jpg,hou02614c00153,seq5.jpg,(seq. 5),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq6.jpg,hou02614c00153,seq6.jpg,(seq. 6),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq7.jpg,hou02614c00153,seq7.jpg,(seq. 7),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq8.jpg,hou02614c00153,seq8.jpg,(seq. 8),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq9.jpg,hou02614c00153,seq9.jpg,(seq. 9),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq10.jpg,hou02614c00153,seq10.jpg,(seq. 10),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq11.jpg,hou02614c00153,seq11.jpg,(seq. 11),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq12.jpg,hou02614c00153,seq12.jpg,(seq. 12),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq13.jpg,hou02614c00153,seq13.jpg,(seq. 13),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq14.jpg,hou02614c00153,seq14.jpg,(seq. 14),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq15.jpg,hou02614c00153,seq15.jpg,(seq. 15),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq16.jpg,hou02614c00153,seq16.jpg,(seq. 16),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq17.jpg,hou02614c00153,seq17.jpg,(seq. 17),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq18.jpg,hou02614c00153,seq18.jpg,(seq. 18),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq19.jpg,hou02614c00153,seq19.jpg,(seq. 19),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq20.jpg,hou02614c00153,seq20.jpg,(seq. 20),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq21.jpg,hou02614c00153,seq21.jpg,(seq. 21),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq22.jpg,hou02614c00153,seq22.jpg,(seq. 22),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq23.jpg,hou02614c00153,seq23.jpg,(seq. 23),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq24.jpg,hou02614c00153,seq24.jpg,(seq. 24),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq25.jpg,hou02614c00153,seq25.jpg,(seq. 25),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq26.jpg,hou02614c00153,seq26.jpg,(seq. 26),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq27.jpg,hou02614c00153,seq27.jpg,(seq. 27),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq28.jpg,hou02614c00153,seq28.jpg,(seq. 28),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq29.jpg,hou02614c00153,seq29.jpg,(seq. 29),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq30.jpg,hou02614c00153,seq30.jpg,(seq. 30),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq31.jpg,hou02614c00153,seq31.jpg,(seq. 31),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq32.jpg,hou02614c00153,seq32.jpg,(seq. 32),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq33.jpg,hou02614c00153,seq33.jpg,(seq. 33),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq34.jpg,hou02614c00153,seq34.jpg,(seq. 34),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq35.jpg,hou02614c00153,seq35.jpg,(seq. 35),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq36.jpg,hou02614c00153,seq36.jpg,(seq. 36),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq37.jpg,hou02614c00153,seq37.jpg,(seq. 37),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq38.jpg,hou02614c00153,seq38.jpg,(seq. 38),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq39.jpg,hou02614c00153,seq39.jpg,(seq. 39),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq40.jpg,hou02614c00153,seq40.jpg,(seq. 40),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq41.jpg,hou02614c00153,seq41.jpg,(seq. 41),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq42.jpg,hou02614c00153,seq42.jpg,(seq. 42),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq43.jpg,hou02614c00153,seq43.jpg,(seq. 43),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq44.jpg,hou02614c00153,seq44.jpg,(seq. 44),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq45.jpg,hou02614c00153,seq45.jpg,(seq. 45),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq46.jpg,hou02614c00153,seq46.jpg,(seq. 46),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq47.jpg,hou02614c00153,seq47.jpg,(seq. 47),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq48.jpg,hou02614c00153,seq48.jpg,(seq. 48),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq49.jpg,hou02614c00153,seq49.jpg,(seq. 49),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq50.jpg,hou02614c00153,seq50.jpg,(seq. 50),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq51.jpg,hou02614c00153,seq51.jpg,(seq. 51),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq52.jpg,hou02614c00153,seq52.jpg,(seq. 52),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq53.jpg,hou02614c00153,seq53.jpg,(seq. 53),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq54.jpg,hou02614c00153,seq54.jpg,(seq. 54),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq55.jpg,hou02614c00153,seq55.jpg,(seq. 55),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq56.jpg,hou02614c00153,seq56.jpg,(seq. 56),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq57.jpg,hou02614c00153,seq57.jpg,(seq. 57),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq58.jpg,hou02614c00153,seq58.jpg,(seq. 58),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq59.jpg,hou02614c00153,seq59.jpg,(seq. 59),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq60.jpg,hou02614c00153,seq60.jpg,(seq. 60),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq61.jpg,hou02614c00153,seq61.jpg,(seq. 61),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq62.jpg,hou02614c00153,seq62.jpg,(seq. 62),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq63.jpg,hou02614c00153,seq63.jpg,(seq. 63),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq64.jpg,hou02614c00153,seq64.jpg,(seq. 64),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq65.jpg,hou02614c00153,seq65.jpg,(seq. 65),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq66.jpg,hou02614c00153,seq66.jpg,(seq. 66),I. Manuscripts,A. Mathematics,cover
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq67.jpg,hou02614c00153,seq67.jpg,(seq. 67),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq68.jpg,hou02614c00153,seq68.jpg,(seq. 68),I. Manuscripts,A. Mathematics,cover
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq69.jpg,hou02614c00153,seq69.jpg,(seq. 69),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq70.jpg,hou02614c00153,seq70.jpg,(seq. 70),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq71.jpg,hou02614c00153,seq71.jpg,(seq. 71),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00153/seq72.jpg,hou02614c00153,seq72.jpg,(seq. 72),I. Manuscripts,A. Mathematics,cover
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00171/seq1.jpg,hou02614c00171,seq1.jpg,[p. 1] (seq. 1),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00171/seq2.jpg,hou02614c00171,seq2.jpg,[pp. 2-3] (seq. 2),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00171/seq3.jpg,hou02614c00171,seq3.jpg,[pp. 4-5] (seq. 3),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00171/seq4.jpg,hou02614c00171,seq4.jpg,[pp. 6-7] (seq. 4),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00171/seq5.jpg,hou02614c00171,seq5.jpg,[pp. 8-9] (seq. 5),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00171/seq6.jpg,hou02614c00171,seq6.jpg,[pp. 10-11] (seq. 6),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00171/seq7.jpg,hou02614c00171,seq7.jpg,[pp. 12-13] (seq. 7),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00171/seq8.jpg,hou02614c00171,seq8.jpg,[pp. 14-15] (seq. 8),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00171/seq9.jpg,hou02614c00171,seq9.jpg,[pp. 16-17] (seq. 9),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00171/seq10.jpg,hou02614c00171,seq10.jpg,[pp. 18-19] (seq. 10),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00171/seq11.jpg,hou02614c00171,seq11.jpg,[pp. 20-21] (seq. 11),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00171/seq12.jpg,hou02614c00171,seq12.jpg,[pp. 22-23] (seq. 12),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00171/seq13.jpg,hou02614c00171,seq13.jpg,[pp. 24-25] (blank opening) (seq. 13),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq1.jpg,hou02614c00285,seq1.jpg,(seq. 1),I. Manuscripts,A. Mathematics,cover
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq2.jpg,hou02614c00285,seq2.jpg,(seq. 2),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq3.jpg,hou02614c00285,seq3.jpg,(seq. 3),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq4.jpg,hou02614c00285,seq4.jpg,(seq. 4),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq5.jpg,hou02614c00285,seq5.jpg,(seq. 5),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq6.jpg,hou02614c00285,seq6.jpg,(seq. 6),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq7.jpg,hou02614c00285,seq7.jpg,(seq. 7),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq8.jpg,hou02614c00285,seq8.jpg,(seq. 8),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq9.jpg,hou02614c00285,seq9.jpg,(seq. 9),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq10.jpg,hou02614c00285,seq10.jpg,(seq. 10),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq11.jpg,hou02614c00285,seq11.jpg,(seq. 11),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq12.jpg,hou02614c00285,seq12.jpg,(seq. 12),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq13.jpg,hou02614c00285,seq13.jpg,(seq. 13),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq14.jpg,hou02614c00285,seq14.jpg,(seq. 14),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq15.jpg,hou02614c00285,seq15.jpg,(seq. 15),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq16.jpg,hou02614c00285,seq16.jpg,(seq. 16),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq17.jpg,hou02614c00285,seq17.jpg,(seq. 17),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq18.jpg,hou02614c00285,seq18.jpg,(seq. 18),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq19.jpg,hou02614c00285,seq19.jpg,(seq. 19),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq20.jpg,hou02614c00285,seq20.jpg,(seq. 20),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq21.jpg,hou02614c00285,seq21.jpg,(seq. 21),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq22.jpg,hou02614c00285,seq22.jpg,(seq. 22),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq23.jpg,hou02614c00285,seq23.jpg,(seq. 23),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq24.jpg,hou02614c00285,seq24.jpg,(seq. 24),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq25.jpg,hou02614c00285,seq25.jpg,(seq. 25),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq26.jpg,hou02614c00285,seq26.jpg,(seq. 26),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq27.jpg,hou02614c00285,seq27.jpg,(seq. 27),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq28.jpg,hou02614c00285,seq28.jpg,(seq. 28),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq29.jpg,hou02614c00285,seq29.jpg,(seq. 29),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq30.jpg,hou02614c00285,seq30.jpg,(seq. 30),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq31.jpg,hou02614c00285,seq31.jpg,(seq. 31),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq32.jpg,hou02614c00285,seq32.jpg,(seq. 32),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq33.jpg,hou02614c00285,seq33.jpg,(seq. 33),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq34.jpg,hou02614c00285,seq34.jpg,(seq. 34),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq35.jpg,hou02614c00285,seq35.jpg,(seq. 35),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq36.jpg,hou02614c00285,seq36.jpg,(seq. 36),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq37.jpg,hou02614c00285,seq37.jpg,(seq. 37),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq38.jpg,hou02614c00285,seq38.jpg,(seq. 38),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq39.jpg,hou02614c00285,seq39.jpg,(seq. 39),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq40.jpg,hou02614c00285,seq40.jpg,(seq. 40),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq41.jpg,hou02614c00285,seq41.jpg,(seq. 41),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq42.jpg,hou02614c00285,seq42.jpg,(seq. 42),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq43.jpg,hou02614c00285,seq43.jpg,(seq. 43),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq44.jpg,hou02614c00285,seq44.jpg,(seq. 44),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq45.jpg,hou02614c00285,seq45.jpg,(seq. 45),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq46.jpg,hou02614c00285,seq46.jpg,(seq. 46),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq47.jpg,hou02614c00285,seq47.jpg,(seq. 47),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq48.jpg,hou02614c00285,seq48.jpg,(seq. 48),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq49.jpg,hou02614c00285,seq49.jpg,(seq. 49),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq50.jpg,hou02614c00285,seq50.jpg,(seq. 50),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq51.jpg,hou02614c00285,seq51.jpg,(seq. 51),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq52.jpg,hou02614c00285,seq52.jpg,(seq. 52),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq53.jpg,hou02614c00285,seq53.jpg,(seq. 53),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq54.jpg,hou02614c00285,seq54.jpg,(seq. 54),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq55.jpg,hou02614c00285,seq55.jpg,(seq. 55),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq56.jpg,hou02614c00285,seq56.jpg,(seq. 56),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq57.jpg,hou02614c00285,seq57.jpg,(seq. 57),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq58.jpg,hou02614c00285,seq58.jpg,(seq. 58),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq59.jpg,hou02614c00285,seq59.jpg,(seq. 59),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq60.jpg,hou02614c00285,seq60.jpg,(seq. 60),I. Manuscripts,A. Mathematics,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq61.jpg,hou02614c00285,seq61.jpg,(seq. 61),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq62.jpg,hou02614c00285,seq62.jpg,(seq. 62),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq63.jpg,hou02614c00285,seq63.jpg,(seq. 63),I. Manuscripts,A. Mathematics,text
../../data/raw/Manuscripts/I. Manuscripts/A. Mathematics/hou02614c00285/seq64.jpg,hou02614c00285,seq64.jpg,(seq. 64),I. Manuscripts,A. Mathematics,text
